0 info it worked if it ends with ok
1 verbose cli [ 'nodejs', '/usr/bin/npm', 'update', '-g', 'yeoman' ]
2 info using npm@1.1.65
3 info using node@v0.8.14
561 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/tunnel-agent/package.json
562 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/package.json
563 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/package.json
564 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/aws-sign/package.json
565 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/oauth-sign/package.json
566 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/cookie-jar/package.json
567 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/node-uuid/package.json
568 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/mime/package.json
569 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/package.json
570 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/rimraf/node_modules/graceful-fs/package.json
571 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/inherits/package.json
572 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/block-stream/package.json
573 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/package.json
574 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/package.json
575 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/graceful-fs/package.json
576 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/inherits/package.json
577 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/nopt/node_modules/abbrev/package.json
578 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cli-table/node_modules/colors/package.json
579 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/lodash/package.json
580 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/async/package.json
581 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/package.json
582 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/mute-stream/package.json
583 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/pullstream/node_modules/slice-stream/node_modules/readable-stream/package.json
584 verbose read json /usr/lib/node_modules/bower/node_modules/unzip/node_modules/binary/node_modules/chainsaw/node_modules/traverse/package.json
585 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
586 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/request/node_modules/form-data/node_modules/async/package.json
587 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/argparse/package.json
588 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/package.json
589 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/readable-stream/package.json
590 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domhandler/package.json
591 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domutils/package.json
592 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domelementtype/package.json
593 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/assert-plus/package.json
594 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/ctype/package.json
595 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/asn1/package.json
596 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/cryptiles/package.json
597 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/boom/package.json
598 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/hoek/package.json
599 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/sntp/package.json
600 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
601 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/block-stream/node_modules/inherits/package.json
602 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/graceful-fs/package.json
603 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
604 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
605 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/package.json
606 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/es5-ext/package.json
607 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
608 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/request/node_modules/form-data/node_modules/async/package.json
609 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/argparse/package.json
610 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/glob/package.json
611 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
612 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/request/node_modules/form-data/node_modules/async/package.json
613 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/node_modules/argparse/package.json
614 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/node_modules/glob/package.json
615 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/package.json
616 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/cli-color/node_modules/es5-ext/package.json
617 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/package.json
618 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/readable-stream/package.json
619 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domhandler/package.json
620 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domutils/package.json
621 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domelementtype/package.json
622 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/assert-plus/package.json
623 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/ctype/package.json
624 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/asn1/package.json
625 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/cryptiles/package.json
626 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/boom/package.json
627 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/hoek/package.json
628 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/sntp/package.json
629 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
630 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/block-stream/node_modules/inherits/package.json
631 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/graceful-fs/package.json
632 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
633 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
634 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/package.json
635 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/es5-ext/package.json
636 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/node_modules/CSSwhat/package.json
637 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/htmlparser2/node_modules/domhandler/node_modules/domelementtype/package.json
638 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/htmlparser2/node_modules/domutils/node_modules/domelementtype/package.json
639 verbose read json /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
640 verbose read json /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
641 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/package.json
642 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/readable-stream/package.json
643 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domhandler/package.json
644 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domutils/package.json
645 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domelementtype/package.json
646 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/assert-plus/package.json
647 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/ctype/package.json
648 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/asn1/package.json
649 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/cryptiles/package.json
650 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/boom/package.json
651 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/hoek/package.json
652 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/sntp/package.json
653 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
654 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/block-stream/node_modules/inherits/package.json
655 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/graceful-fs/package.json
656 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
657 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
658 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/package.json
659 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/es5-ext/package.json
660 verbose from cache /usr/lib/node_modules/bower/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
661 verbose read json /usr/lib/node_modules/bower/node_modules/request/node_modules/form-data/node_modules/mime/package.json
662 verbose from cache /usr/lib/node_modules/bower/node_modules/request/node_modules/form-data/node_modules/async/package.json
663 verbose read json /usr/lib/node_modules/bower/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/package.json
664 verbose from cache /usr/lib/node_modules/bower/node_modules/unzip/node_modules/binary/node_modules/chainsaw/node_modules/traverse/package.json
665 verbose from cache /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/argparse/package.json
666 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/glob/package.json
667 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/package.json
668 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domhandler/package.json
669 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domutils/package.json
670 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domelementtype/package.json
671 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/readable-stream/package.json
672 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/assert-plus/package.json
673 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/asn1/package.json
674 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/ctype/package.json
675 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/hoek/package.json
676 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/boom/package.json
677 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/cryptiles/package.json
678 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/sntp/package.json
679 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
680 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/mime/package.json
681 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/async/package.json
682 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/rimraf/package.json
683 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/mkdirp/package.json
684 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/graceful-fs/package.json
685 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/inherits/package.json
686 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
687 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
688 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/es5-ext/package.json
689 verbose from cache /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/package.json
690 verbose from cache /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/argparse/package.json
691 verbose from cache /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/glob/package.json
692 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/node_modules/argparse/package.json
693 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/node_modules/glob/package.json
694 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/cli-color/node_modules/es5-ext/package.json
695 verbose from cache /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/package.json
696 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/package.json
697 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domhandler/package.json
698 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domutils/package.json
699 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domelementtype/package.json
700 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/readable-stream/package.json
701 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/assert-plus/package.json
702 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/asn1/package.json
703 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/ctype/package.json
704 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/hoek/package.json
705 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/boom/package.json
706 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/cryptiles/package.json
707 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/sntp/package.json
708 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
709 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/mime/package.json
710 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/async/package.json
711 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/rimraf/package.json
712 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/mkdirp/package.json
713 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/graceful-fs/package.json
714 verbose read json /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/inherits/package.json
715 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
716 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
717 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/es5-ext/package.json
718 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/package.json
719 verbose from cache /usr/lib/node_modules/generator-webapp/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/node_modules/CSSwhat/package.json
720 verbose from cache /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
721 verbose from cache /usr/lib/node_modules/grunt-cli/node_modules/findup-sync/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
722 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/package.json
723 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domhandler/package.json
724 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domutils/package.json
725 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/domelementtype/package.json
726 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/cheerio/node_modules/htmlparser2/node_modules/readable-stream/package.json
727 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/assert-plus/package.json
728 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/asn1/package.json
729 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/http-signature/node_modules/ctype/package.json
730 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/hoek/package.json
731 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/boom/package.json
732 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/cryptiles/package.json
733 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/sntp/package.json
734 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/combined-stream/package.json
735 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/mime/package.json
736 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/async/package.json
737 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/rimraf/package.json
738 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/mkdirp/package.json
739 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/graceful-fs/package.json
740 verbose read json /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/tar/node_modules/fstream/node_modules/inherits/package.json
741 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/lru-cache/package.json
742 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/glob/node_modules/minimatch/node_modules/sigmund/package.json
743 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/es5-ext/package.json
744 verbose from cache /usr/lib/node_modules/generator-angular/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/package.json
745 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/argparse/node_modules/underscore/package.json
746 verbose read json /usr/lib/node_modules/bower/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/argparse/node_modules/underscore.string/package.json
747 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/cheerio/node_modules/cheerio-select/node_modules/CSSselect/node_modules/CSSwhat/package.json
748 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/boom/node_modules/hoek/package.json
749 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/hawk/node_modules/sntp/node_modules/hoek/package.json
750 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/request/node_modules/form-data/node_modules/combined-stream/node_modules/delayed-stream/package.json
751 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/node_modules/event-emitter/package.json
752 verbose read json /usr/lib/node_modules/yo/node_modules/yeoman-generator/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/node_modules/next-tick/package.json
753 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/argparse/node_modules/underscore/package.json
754 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/argparse/node_modules/underscore.string/package.json
755 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/glob/node_modules/inherits/package.json
756 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/glob/node_modules/minimatch/package.json
757 verbose read json /usr/lib/node_modules/yo/node_modules/update-notifier/node_modules/configstore/node_modules/yamljs/node_modules/glob/node_modules/graceful-fs/package.json
758 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/node_modules/argparse/node_modules/underscore/package.json
759 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/node_modules/argparse/node_modules/underscore.string/package.json
760 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/node_modules/glob/node_modules/inherits/package.json
761 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/node_modules/glob/node_modules/minimatch/package.json
762 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/configstore/node_modules/yamljs/node_modules/glob/node_modules/graceful-fs/package.json
763 verbose read json /usr/lib/node_modules/yo/node_modules/insight/node_modules/inquirer/node_modules/cli-color/node_modules/memoizee/node_modules/event-emitter/package.json
